Date;text;approval_date
2017-05-02;congratulations winners commander chief trophy great air force falcons watch c either elect republican senators change rules country needs good shutdown september fix mess reason plan negotiated republicans democrats need votes senate president andrew jackson died years civil war started saw coming angry would never let happen;42.33636
2017-05-03;honor host president mahmoud abbas wh today hopefully something terrific could come th c honor stop schoolchoice event hosted vp pence usedgov secretary betsydevosed c trump russia story excuse used democrats justification losing election perhaps trump ran great campaign fbi director comey best thing ever happened hillary clinton gave free pass many bad deeds phony;42.17928
2017-05-04;victorious republicans big press conference beautiful rose garden white house immediately vote insurance companies fleeing obamacare dead healthcare plan lower premiums deductibles great healthcare watching democrats trying defend keep doctor keep plan premiums go obamacare lie beautiful evening religious leaders wh last night join us nationaldayofprayer live c death spiral aetna exit obamacare markets va citing expected losses indv plans year congratulations foxandfriends unbelievable ratings hike fake news media officially control say anything order get attention never time like allegations unmasking trump transition officials good susan rice former national security advisor president obama refusing testify senate subcommittee next week;42.13611
2017-05-05;great jobs report today beginning work fake news rarely reports ocare last legs insurance companies fleeing lives dead wowthe fake news media everything power make republican healthcare victory look bad possible far better ocare weeklyaddress jobs jobs jobs course australians better healthcare everybody obamacare dead healthcare soon great rather causing big disruption n c working home bedminster n j weekend also saves country money big win house exciting everything comes together inclusion phase truly great healthcare honor welcome pm australia turnbullmalcolm america join marking th anniversary c great day united states america great plan repeal replace obamacare c;42.16862
2017-05-06;reason staying bedminster n j beautiful community staying nyc much expensive disruptive meetings;41.93328
2017-05-07;rexnord indiana made deal obama administration move mexico fired employees tax product big sold u congratulations emmanuel macron big win today next president france look much forward working republican senators let american people obamacare premiums deductibles way lie dead fake media ask dems dealings russia dnc allow fbi check server investigate;41.21492
2017-05-08;biggest story today clapper yates surveillance media report fakenews russia trump collusion story total hoax taxpayer funded charade end sally yates made fake media extremely unhappy today said nothing old news director clapper reiterated everybody including fake media already knows evidence collusion w russia trump honored welcome georgia prime minister giorgi kvirikashvili whitehouse today vp mike pence c ask sally yates oath knows classified information got newspapers soon explained w h counsel ask sally yates oath knows classified information got newspapers soon explained w h council general flynn given highest security clearance obama administration fake news seldom likes talking congratulations pga johndaly big win yesterday john great guy never gave winner;41.15792
2017-05-09;manufacturing openings hires rise highest levels recovery honor welcome teachers year wh last month today honor thank teachers c;41.12946
2017-05-10;dems complaining months months dir comey fired pretend aggrieved phony hypocrites roger stone report cnn false fake news spoken roger long time nothing decision caught cried like baby begged forgiveness judge jury one investigated acts years pol connecticut blumenthal would talk great bravery conquests vietnam except never watching senator richard blumenthal speak comey joke richie devised one greatest military frauds u history comey lost confidence almost everyone washington republican democrat alike things calm thanking james comey replaced someone far better job bringing back spirit prestige fbi democrats said worst things james comey including fact fired play sad cryin chuck schumer stated recently confidence james comey longer acts indignant draintheswamp;41.08303
2017-05-11;yesterday day meetings russian foreign minister sergei lavrov fm ukraine pavlo c russia must laughing sleeves watching u tears apart democrat excuse losing election finally agree something rosie presidential executive order establishment presidential advisory commission election integrity c presidential executive order strengthening cybersecurity federal networks critical infrastructure c democrats ashamed disgrace draintheswamp;40.63778
